WARNING: radv is not a conformant Vulkan implementation, testing use only.
0.00.034.153 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.034.314 W srv  llama_server: -----------------
0.00.034.316 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.034.316 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.034.316 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.034.316 W srv  llama_server: -----------------
0.00.035.479 I srv    load_model: loading model '/home/ransika/applications/llama-cpp/models/qwen/ista-daslab/Qwen3.8-27B-GSQ-RCO-IQ3_XXS-mtp.gguf'
0.12.520.783 I cmn          init: llama threadpool init, n_threads = 8
0.12.521.046 W cmn  common_init_: KV cache shifting is not supported for this context, disabling KV cache shifting
0.12.605.982 I common_speculative_init_result: creating MTP draft context against the target model '/home/ransika/applications/llama-cpp/models/qwen/ista-daslab/Qwen3.8-27B-GSQ-RCO-IQ3_XXS-mtp.gguf'
0.12.703.159 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 106496, kv_unified = 'true'
0.12.732.576 I srv  llama_server: model loaded
0.12.732.583 I srv  llama_server: listening on http://0.0.0.0:8080
0.12.732.584 W srv  llama_server: NOTICE: server default port will be changed to :9931 in a future release
0.12.732.584 W srv  llama_server:         ref: https://github.com/ggml-org/llama.cpp/pull/26508
0.13.067.237 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
73.25.350.083 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.999 (> 0.100 thold), f_keep = 1.000
73.25.350.537 I slot launch_slot_: id  3 | task 12038 | processing task, is_child = 0
73.25.678.463 W slot create_check: id  3 | task 12038 | erasing old context checkpoint (pos_min = 56003, pos_max = 56003, n_tokens = 56004, size = 226.109 MiB)
73.26.070.104 W slot create_check: id  3 | task 12038 | erasing old context checkpoint (pos_min = 56386, pos_max = 56386, n_tokens = 56387, size = 226.632 MiB)
73.30.023.163 I slot print_timing: id  3 | task 12038 | n_gen =    101, tg =  26.88 t/s, tg_3s =  27.14 t/s
73.32.819.611 I slot print_timing: id  3 | task 12038 | prompt eval time =     950.36 ms /    38 tokens (   25.01 ms per token,    39.98 tokens per second)
73.32.819.613 I slot print_timing: id  3 | task 12038 |        eval time =    6517.36 ms /   176 tokens (   37.24 ms per token,    26.85 tokens per second)
73.32.819.614 I slot print_timing: id  3 | task 12038 |       total time =    7467.72 ms /   214 tokens
73.32.819.614 I slot print_timing: id  3 | task 12038 |    graphs reused =      11088
73.32.819.632 I slot print_timing: id  3 | task 12038 | draft acceptance = 0.78261 (  108 accepted /   138 generated), mean len =  2.57
73.32.820.686 I slot      release: id  3 | task 12038 | stop processing: n_tokens = 56602, truncated = 0
73.32.968.331 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.988 (> 0.100 thold), f_keep = 1.000
73.32.968.613 I slot launch_slot_: id  3 | task 12111 | processing task, is_child = 0
73.36.361.614 W slot create_check: id  3 | task 12111 | erasing old context checkpoint (pos_min = 56399, pos_max = 56399, n_tokens = 56400, size = 226.649 MiB)
73.40.508.497 I slot print_timing: id  3 | task 12111 | n_gen =    102, tg =  25.88 t/s, tg_3s =  26.13 t/s
73.43.565.133 I slot print_timing: id  3 | task 12111 | n_gen =    187, tg =  26.73 t/s, tg_3s =  27.81 t/s
73.46.596.147 I slot print_timing: id  3 | task 12111 | n_gen =    272, tg =  27.13 t/s, tg_3s =  28.04 t/s
73.47.695.710 I slot print_timing: id  3 | task 12111 | prompt eval time =    3636.03 ms /   710 tokens (    5.12 ms per token,   195.27 tokens per second)
73.47.695.715 I slot print_timing: id  3 | task 12111 |        eval time =   11090.10 ms /   303 tokens (   36.72 ms per token,    27.23 tokens per second)
73.47.695.715 I slot print_timing: id  3 | task 12111 |       total time =   14726.13 ms /  1013 tokens
73.47.695.716 I slot print_timing: id  3 | task 12111 |    graphs reused =      11203
73.47.695.720 I slot print_timing: id  3 | task 12111 | draft acceptance = 0.78814 (  186 accepted /   236 generated), mean len =  2.58
73.47.697.050 I slot      release: id  3 | task 12111 | stop processing: n_tokens = 57616, truncated = 0
73.47.808.825 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.996 (> 0.100 thold), f_keep = 1.000
73.47.809.174 I slot launch_slot_: id  3 | task 12233 | processing task, is_child = 0
73.48.997.333 W slot create_check: id  3 | task 12233 | erasing old context checkpoint (pos_min = 56795, pos_max = 56795, n_tokens = 56796, size = 227.190 MiB)
73.52.903.047 I slot print_timing: id  3 | task 12233 | n_gen =    100, tg =  26.95 t/s, tg_3s =  27.22 t/s
73.55.992.773 I slot print_timing: id  3 | task 12233 | n_gen =    176, tg =  25.88 t/s, tg_3s =  24.60 t/s
73.59.082.472 I slot print_timing: id  3 | task 12233 | n_gen =    259, tg =  26.19 t/s, tg_3s =  26.86 t/s
74.02.179.226 I slot print_timing: id  3 | task 12233 | n_gen =    349, tg =  26.88 t/s, tg_3s =  29.06 t/s
74.05.275.967 I slot print_timing: id  3 | task 12233 | n_gen =    436, tg =  27.11 t/s, tg_3s =  28.09 t/s
74.08.351.076 I slot print_timing: id  3 | task 12233 | n_gen =    532, tg =  27.77 t/s, tg_3s =  31.22 t/s
74.11.435.948 I slot print_timing: id  3 | task 12233 | n_gen =    619, tg =  27.83 t/s, tg_3s =  28.20 t/s
74.14.472.094 I slot print_timing: id  3 | task 12233 | n_gen =    697, tg =  27.57 t/s, tg_3s =  25.69 t/s
74.17.568.730 I slot print_timing: id  3 | task 12233 | n_gen =    772, tg =  27.21 t/s, tg_3s =  24.22 t/s
74.20.602.663 I slot print_timing: id  3 | task 12233 | n_gen =    844, tg =  26.87 t/s, tg_3s =  23.73 t/s
74.23.643.651 I slot print_timing: id  3 | task 12233 | n_gen =    924, tg =  26.82 t/s, tg_3s =  26.31 t/s
74.26.647.770 I slot print_timing: id  3 | task 12233 | n_gen =    983, tg =  26.24 t/s, tg_3s =  19.64 t/s
74.29.670.615 I slot print_timing: id  3 | task 12233 | n_gen =   1057, tg =  26.11 t/s, tg_3s =  24.48 t/s
74.32.766.143 I slot print_timing: id  3 | task 12233 | n_gen =   1128, tg =  25.89 t/s, tg_3s =  22.94 t/s
74.35.811.945 I slot print_timing: id  3 | task 12233 | n_gen =   1211, tg =  25.98 t/s, tg_3s =  27.25 t/s
74.38.814.176 I slot print_timing: id  3 | task 12233 | n_gen =   1290, tg =  26.00 t/s, tg_3s =  26.31 t/s
74.41.881.496 I slot print_timing: id  3 | task 12233 | n_gen =   1356, tg =  25.74 t/s, tg_3s =  21.52 t/s
74.44.940.799 I slot print_timing: id  3 | task 12233 | n_gen =   1444, tg =  25.90 t/s, tg_3s =  28.76 t/s
74.48.027.557 I slot print_timing: id  3 | task 12233 | n_gen =   1525, tg =  25.92 t/s, tg_3s =  26.24 t/s
74.51.123.769 I slot print_timing: id  3 | task 12233 | n_gen =   1606, tg =  25.93 t/s, tg_3s =  26.16 t/s
74.54.199.037 I slot print_timing: id  3 | task 12233 | n_gen =   1698, tg =  26.12 t/s, tg_3s =  29.92 t/s
74.57.222.448 I slot print_timing: id  3 | task 12233 | n_gen =   1779, tg =  26.15 t/s, tg_3s =  26.79 t/s
75.00.262.297 I slot print_timing: id  3 | task 12233 | n_gen =   1841, tg =  25.90 t/s, tg_3s =  20.40 t/s
75.03.340.301 I slot print_timing: id  3 | task 12233 | prompt eval time =    1419.60 ms /   208 tokens (    6.83 ms per token,   146.52 tokens per second)
75.03.340.304 I slot print_timing: id  3 | task 12233 |        eval time =   74110.51 ms /  1924 tokens (   38.54 ms per token,    25.95 tokens per second)
75.03.340.305 I slot print_timing: id  3 | task 12233 |       total time =   75530.11 ms /  2132 tokens
75.03.340.305 I slot print_timing: id  3 | task 12233 |    graphs reused =      11963
75.03.340.309 I slot print_timing: id  3 | task 12233 | draft acceptance = 0.75163 ( 1156 accepted /  1538 generated), mean len =  2.50
75.03.341.349 I slot      release: id  3 | task 12233 | stop processing: n_tokens = 59749, truncated = 0
75.04.494.871 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.998 (> 0.100 thold), f_keep = 1.000
75.04.495.223 I slot launch_slot_: id  3 | task 13005 | processing task, is_child = 0
75.05.217.249 W slot create_check: id  3 | task 13005 | erasing old context checkpoint (pos_min = 57615, pos_max = 57615, n_tokens = 57616, size = 228.310 MiB)
75.09.319.522 I slot print_timing: id  3 | task 13005 | n_gen =    101, tg =  25.87 t/s, tg_3s =  26.13 t/s
75.12.408.593 I slot print_timing: id  3 | task 13005 | n_gen =    177, tg =  25.31 t/s, tg_3s =  24.60 t/s
75.15.498.468 I slot print_timing: id  3 | task 13005 | n_gen =    261, tg =  25.89 t/s, tg_3s =  27.19 t/s
75.18.596.661 I slot print_timing: id  3 | task 13005 | n_gen =    354, tg =  26.86 t/s, tg_3s =  30.02 t/s
75.21.662.314 I slot print_timing: id  3 | task 13005 | n_gen =    444, tg =  27.33 t/s, tg_3s =  29.36 t/s
75.24.697.705 I slot print_timing: id  3 | task 13005 | n_gen =    527, tg =  27.33 t/s, tg_3s =  27.34 t/s
75.27.711.131 I slot print_timing: id  3 | task 13005 | n_gen =    616, tg =  27.63 t/s, tg_3s =  29.53 t/s
75.30.785.172 I slot print_timing: id  3 | task 13005 | n_gen =    701, tg =  27.63 t/s, tg_3s =  27.65 t/s
75.33.819.701 I slot print_timing: id  3 | task 13005 | n_gen =    781, tg =  27.50 t/s, tg_3s =  26.36 t/s
75.36.881.876 I slot print_timing: id  3 | task 13005 | n_gen =    857, tg =  27.24 t/s, tg_3s =  24.82 t/s
75.39.969.842 I slot print_timing: id  3 | task 13005 | n_gen =    942, tg =  27.26 t/s, tg_3s =  27.53 t/s
75.43.050.118 I slot print_timing: id  3 | task 13005 | n_gen =   1022, tg =  27.16 t/s, tg_3s =  25.97 t/s
75.46.055.078 I slot print_timing: id  3 | task 13005 | n_gen =   1099, tg =  27.04 t/s, tg_3s =  25.62 t/s
75.49.082.888 I slot print_timing: id  3 | task 13005 | n_gen =   1183, tg =  27.09 t/s, tg_3s =  27.74 t/s
75.52.137.581 I slot print_timing: id  3 | task 13005 | n_gen =   1256, tg =  26.88 t/s, tg_3s =  23.90 t/s
75.55.210.148 I slot print_timing: id  3 | task 13005 | n_gen =   1336, tg =  26.83 t/s, tg_3s =  26.04 t/s
75.58.274.758 I slot print_timing: id  3 | task 13005 | n_gen =   1420, tg =  26.86 t/s, tg_3s =  27.41 t/s
76.01.351.597 I slot print_timing: id  3 | task 13005 | n_gen =   1501, tg =  26.84 t/s, tg_3s =  26.33 t/s
76.04.400.385 I slot print_timing: id  3 | task 13005 | n_gen =   1577, tg =  26.74 t/s, tg_3s =  24.93 t/s
76.07.408.801 I slot print_timing: id  3 | task 13005 | n_gen =   1662, tg =  26.81 t/s, tg_3s =  28.25 t/s
76.10.469.446 I slot print_timing: id  3 | task 13005 | n_gen =   1746, tg =  26.84 t/s, tg_3s =  27.45 t/s
76.13.559.045 I slot print_timing: id  3 | task 13005 | n_gen =   1829, tg =  26.84 t/s, tg_3s =  26.86 t/s
76.16.632.120 I slot print_timing: id  3 | task 13005 | n_gen =   1906, tg =  26.76 t/s, tg_3s =  25.06 t/s
76.19.675.520 I slot print_timing: id  3 | task 13005 | n_gen =   1990, tg =  26.80 t/s, tg_3s =  27.60 t/s
76.22.681.406 I slot print_timing: id  3 | task 13005 | n_gen =   2065, tg =  26.73 t/s, tg_3s =  24.95 t/s
76.25.761.944 I slot print_timing: id  3 | task 13005 | n_gen =   2155, tg =  26.82 t/s, tg_3s =  29.22 t/s
76.28.797.501 I slot print_timing: id  3 | task 13005 | n_gen =   2234, tg =  26.79 t/s, tg_3s =  26.02 t/s
76.31.842.293 I slot print_timing: id  3 | task 13005 | n_gen =   2320, tg =  26.84 t/s, tg_3s =  28.25 t/s
76.34.931.635 I slot print_timing: id  3 | task 13005 | n_gen =   2400, tg =  26.81 t/s, tg_3s =  25.90 t/s
76.37.938.368 I slot print_timing: id  3 | task 13005 | n_gen =   2476, tg =  26.76 t/s, tg_3s =  25.28 t/s
76.40.976.670 I slot print_timing: id  3 | task 13005 | n_gen =   2538, tg =  26.56 t/s, tg_3s =  20.41 t/s
76.44.062.569 I slot print_timing: id  3 | task 13005 | n_gen =   2604, tg =  26.40 t/s, tg_3s =  21.39 t/s
76.47.087.262 I slot print_timing: id  3 | task 13005 | n_gen =   2690, tg =  26.46 t/s, tg_3s =  28.43 t/s
76.50.101.977 I slot print_timing: id  3 | task 13005 | n_gen =   2773, tg =  26.49 t/s, tg_3s =  27.53 t/s
76.53.198.233 I slot print_timing: id  3 | task 13005 | n_gen =   2859, tg =  26.53 t/s, tg_3s =  27.78 t/s
76.56.211.409 I slot print_timing: id  3 | task 13005 | n_gen =   2945, tg =  26.58 t/s, tg_3s =  28.54 t/s
76.58.066.390 I slot print_timing: id  3 | task 13005 | prompt eval time =     958.06 ms /    98 tokens (    9.78 ms per token,   102.29 tokens per second)
76.58.066.393 I slot print_timing: id  3 | task 13005 |        eval time =  112612.07 ms /  2994 tokens (   37.63 ms per token,    26.58 tokens per second)
76.58.066.394 I slot print_timing: id  3 | task 13005 |       total time =  113570.13 ms /  3092 tokens
76.58.066.395 I slot print_timing: id  3 | task 13005 |    graphs reused =      13089
76.58.066.399 I slot print_timing: id  3 | task 13005 | draft acceptance = 0.81475 ( 1856 accepted /  2278 generated), mean len =  2.63
76.58.067.526 I slot      release: id  3 | task 13005 | stop processing: n_tokens = 62842, truncated = 0
76.58.162.304 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
76.58.162.618 I slot launch_slot_: id  3 | task 14147 | processing task, is_child = 0
76.58.589.975 W slot create_check: id  3 | task 14147 | erasing old context checkpoint (pos_min = 59748, pos_max = 59748, n_tokens = 59749, size = 231.223 MiB)
77.02.703.974 I slot print_timing: id  3 | task 14147 | n_gen =    102, tg =  26.07 t/s, tg_3s =  26.32 t/s
77.05.707.870 I slot print_timing: id  3 | task 14147 | n_gen =    176, tg =  25.44 t/s, tg_3s =  24.63 t/s
77.08.790.170 I slot print_timing: id  3 | task 14147 | n_gen =    256, tg =  25.60 t/s, tg_3s =  25.95 t/s
77.11.791.405 I slot print_timing: id  3 | task 14147 | n_gen =    338, tg =  26.00 t/s, tg_3s =  27.32 t/s
77.14.813.762 I slot print_timing: id  3 | task 14147 | n_gen =    415, tg =  25.90 t/s, tg_3s =  25.48 t/s
77.17.891.934 I slot print_timing: id  3 | task 14147 | n_gen =    493, tg =  25.81 t/s, tg_3s =  25.34 t/s
77.20.919.136 I slot print_timing: id  3 | task 14147 | n_gen =    576, tg =  26.03 t/s, tg_3s =  27.42 t/s
77.23.794.843 I slot print_timing: id  3 | task 14147 | prompt eval time =     664.96 ms /    31 tokens (   21.45 ms per token,    46.62 tokens per second)
77.23.794.851 I slot print_timing: id  3 | task 14147 |        eval time =   24965.72 ms /   636 tokens (   39.32 ms per token,    25.43 tokens per second)
77.23.794.854 I slot print_timing: id  3 | task 14147 |       total time =   25630.69 ms /   667 tokens
77.23.794.855 I slot print_timing: id  3 | task 14147 |    graphs reused =      13336
77.23.794.864 I slot print_timing: id  3 | task 14147 | draft acceptance = 0.76892 (  386 accepted /   502 generated), mean len =  2.54
77.23.799.386 I slot      release: id  3 | task 14147 | stop processing: n_tokens = 63510, truncated = 0
77.23.912.327 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.999 (> 0.100 thold), f_keep = 1.000
77.23.912.596 I slot launch_slot_: id  3 | task 14401 | processing task, is_child = 0
77.24.434.046 W slot create_check: id  3 | task 14401 | erasing old context checkpoint (pos_min = 62841, pos_max = 62841, n_tokens = 62842, size = 235.447 MiB)
77.28.858.117 I slot print_timing: id  3 | task 14401 | n_gen =    102, tg =  24.18 t/s, tg_3s =  24.42 t/s
77.31.939.586 I slot print_timing: id  3 | task 14401 | n_gen =    177, tg =  24.25 t/s, tg_3s =  24.34 t/s
77.34.959.632 I slot print_timing: id  3 | task 14401 | n_gen =    243, tg =  23.54 t/s, tg_3s =  21.85 t/s
77.38.058.144 I slot print_timing: id  3 | task 14401 | n_gen =    310, tg =  23.10 t/s, tg_3s =  21.62 t/s
77.41.098.623 I slot print_timing: id  3 | task 14401 | n_gen =    392, tg =  23.82 t/s, tg_3s =  26.97 t/s
77.42.203.331 I slot print_timing: id  3 | task 14401 | prompt eval time =     767.32 ms /    49 tokens (   15.66 ms per token,    63.86 tokens per second)
77.42.203.334 I slot print_timing: id  3 | task 14401 |        eval time =   17522.38 ms /   425 tokens (   41.33 ms per token,    24.20 tokens per second)
77.42.203.334 I slot print_timing: id  3 | task 14401 |       total time =   18289.70 ms /   474 tokens
77.42.203.335 I slot print_timing: id  3 | task 14401 |    graphs reused =      13514
77.42.203.338 I slot print_timing: id  3 | task 14401 | draft acceptance = 0.67778 (  244 accepted /   360 generated), mean len =  2.36
77.42.204.836 I slot      release: id  3 | task 14401 | stop processing: n_tokens = 63983, truncated = 0
77.42.348.474 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.999 (> 0.100 thold), f_keep = 1.000
77.42.348.802 I slot launch_slot_: id  3 | task 14584 | processing task, is_child = 0
77.42.876.500 W slot create_check: id  3 | task 14584 | erasing old context checkpoint (pos_min = 63509, pos_max = 63509, n_tokens = 63510, size = 236.359 MiB)
77.48.207.267 I slot print_timing: id  3 | task 14584 | n_gen =    102, tg =  19.85 t/s, tg_3s =  20.04 t/s
77.51.242.076 I slot print_timing: id  3 | task 14584 | n_gen =    163, tg =  19.94 t/s, tg_3s =  20.10 t/s
77.54.308.400 I slot print_timing: id  3 | task 14584 | n_gen =    217, tg =  19.30 t/s, tg_3s =  17.61 t/s
77.57.398.179 I slot print_timing: id  3 | task 14584 | n_gen =    276, tg =  19.26 t/s, tg_3s =  19.10 t/s
78.00.457.471 I slot print_timing: id  3 | task 14584 | n_gen =    343, tg =  19.72 t/s, tg_3s =  21.90 t/s
78.03.470.613 I slot print_timing: id  3 | task 14584 | n_gen =    407, tg =  19.95 t/s, tg_3s =  21.24 t/s
78.06.564.061 I slot print_timing: id  3 | task 14584 | n_gen =    476, tg =  20.26 t/s, tg_3s =  22.31 t/s
78.09.630.508 I slot print_timing: id  3 | task 14584 | n_gen =    551, tg =  20.75 t/s, tg_3s =  24.46 t/s
78.12.656.685 I slot print_timing: id  3 | task 14584 | n_gen =    613, tg =  20.72 t/s, tg_3s =  20.49 t/s
78.15.703.924 I slot print_timing: id  3 | task 14584 | n_gen =    671, tg =  20.56 t/s, tg_3s =  19.03 t/s
78.18.733.053 I slot print_timing: id  3 | task 14584 | n_gen =    752, tg =  21.09 t/s, tg_3s =  26.74 t/s
78.21.771.475 I slot print_timing: id  3 | task 14584 | n_gen =    818, tg =  21.14 t/s, tg_3s =  21.72 t/s
78.24.804.526 I slot print_timing: id  3 | task 14584 | n_gen =    885, tg =  21.21 t/s, tg_3s =  22.09 t/s
78.27.829.296 I slot print_timing: id  3 | task 14584 | n_gen =    952, tg =  21.27 t/s, tg_3s =  22.15 t/s
78.30.856.220 I slot print_timing: id  3 | task 14584 | n_gen =   1009, tg =  21.12 t/s, tg_3s =  18.83 t/s
78.33.913.534 I slot print_timing: id  3 | task 14584 | n_gen =   1079, tg =  21.22 t/s, tg_3s =  22.90 t/s
78.36.986.908 I slot print_timing: id  3 | task 14584 | n_gen =   1144, tg =  21.22 t/s, tg_3s =  21.15 t/s
78.40.001.271 I slot print_timing: id  3 | task 14584 | n_gen =   1205, tg =  21.17 t/s, tg_3s =  20.24 t/s
78.43.085.197 I slot print_timing: id  3 | task 14584 | n_gen =   1277, tg =  21.28 t/s, tg_3s =  23.35 t/s
78.46.089.715 I slot print_timing: id  3 | task 14584 | n_gen =   1358, tg =  21.55 t/s, tg_3s =  26.96 t/s
78.49.147.050 I slot print_timing: id  3 | task 14584 | n_gen =   1436, tg =  21.73 t/s, tg_3s =  25.51 t/s
78.52.149.940 I slot print_timing: id  3 | task 14584 | n_gen =   1517, tg =  21.96 t/s, tg_3s =  26.97 t/s
78.52.356.595 I slot print_timing: id  3 | task 14584 | prompt eval time =     768.52 ms /    48 tokens (   16.01 ms per token,    62.46 tokens per second)
78.52.356.598 I slot print_timing: id  3 | task 14584 |        eval time =   69238.18 ms /  1522 tokens (   45.52 ms per token,    21.97 tokens per second)
78.52.356.598 I slot print_timing: id  3 | task 14584 |       total time =   70006.70 ms /  1570 tokens
78.52.356.599 I slot print_timing: id  3 | task 14584 |    graphs reused =      14209
78.52.356.602 I slot print_timing: id  3 | task 14584 | draft acceptance = 0.58405 (  820 accepted /  1404 generated), mean len =  2.17
