WARNING: radv is not a conformant Vulkan implementation, testing use only.
0.00.033.106 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.033.265 W srv  llama_server: -----------------
0.00.033.267 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.033.267 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.033.267 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.033.267 W srv  llama_server: -----------------
0.00.034.423 I srv    load_model: loading model '/home/ransika/applications/llama-cpp/models/qwen/ista-daslab/Qwen3.8-27B-GSQ-RCO-IQ3_XXS-mtp.gguf'
0.06.759.301 I cmn          init: llama threadpool init, n_threads = 8
0.06.759.506 W cmn  common_init_: KV cache shifting is not supported for this context, disabling KV cache shifting
0.06.840.585 I common_speculative_init_result: creating MTP draft context against the target model '/home/ransika/applications/llama-cpp/models/qwen/ista-daslab/Qwen3.8-27B-GSQ-RCO-IQ3_XXS-mtp.gguf'
0.06.954.453 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 106496, kv_unified = 'true'
0.06.988.559 I srv  llama_server: model loaded
0.06.988.568 I srv  llama_server: listening on http://0.0.0.0:8080
0.06.988.569 W srv  llama_server: NOTICE: server default port will be changed to :9931 in a future release
0.06.988.570 W srv  llama_server:         ref: https://github.com/ggml-org/llama.cpp/pull/26508
4.06.680.478 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
173.04.582.050 I slot print_timing: id  3 | task 22712 |       total time =  125018.68 ms / 44123 tokens
173.04.582.050 I slot print_timing: id  3 | task 22712 |    graphs reused =      21430
173.04.582.052 I slot print_timing: id  3 | task 22712 | draft acceptance = 0.71154 (   37 accepted /    52 generated), mean len =  2.42
173.04.582.587 I slot      release: id  3 | task 22712 | stop processing: n_tokens = 44122, truncated = 0
173.05.688.308 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.661 (> 0.100 thold), f_keep = 0.999
173.05.688.395 I slot launch_slot_: id  3 | task 22786 | processing task, is_child = 0
173.14.402.034 I slot print_timing: id  3 | task 22786 | prompt processing, n_tokens =   2056, progress = 0.69, t =   6.56 s / 313.23 tokens per second
173.18.663.430 I slot print_timing: id  3 | task 22786 | prompt processing, n_tokens =   3080, progress = 0.71, t =  10.82 s / 284.54 tokens per second
173.22.952.719 I slot print_timing: id  3 | task 22786 | prompt processing, n_tokens =   4104, progress = 0.72, t =  15.09 s / 271.89 tokens per second
173.27.286.223 I slot print_timing: id  3 | task 22786 | prompt processing, n_tokens =   5128, progress = 0.74, t =  19.42 s / 264.12 tokens per second
173.31.645.613 I slot print_timing: id  3 | task 22786 | prompt processing, n_tokens =   6152, progress = 0.75, t =  23.76 s / 258.97 tokens per second
173.36.028.610 I slot print_timing: id  3 | task 22786 | prompt processing, n_tokens =   7176, progress = 0.77, t =  28.13 s / 255.11 tokens per second
173.40.467.057 I slot print_timing: id  3 | task 22786 | prompt processing, n_tokens =   8200, progress = 0.78, t =  32.54 s / 252.03 tokens per second
173.44.962.054 I slot print_timing: id  3 | task 22786 | prompt processing, n_tokens =   9224, progress = 0.80, t =  37.00 s / 249.28 tokens per second
173.49.515.836 I slot print_timing: id  3 | task 22786 | prompt processing, n_tokens =  10248, progress = 0.82, t =  41.53 s / 246.78 tokens per second
173.54.129.984 I slot print_timing: id  3 | task 22786 | prompt processing, n_tokens =  11272, progress = 0.83, t =  46.11 s / 244.44 tokens per second
173.58.794.628 I slot print_timing: id  3 | task 22786 | prompt processing, n_tokens =  12296, progress = 0.85, t =  50.75 s / 242.28 tokens per second
174.03.516.558 I slot print_timing: id  3 | task 22786 | prompt processing, n_tokens =  13320, progress = 0.86, t =  55.45 s / 240.23 tokens per second
174.08.300.959 I slot print_timing: id  3 | task 22786 | prompt processing, n_tokens =  14344, progress = 0.88, t =  60.20 s / 238.27 tokens per second
174.13.140.933 I slot print_timing: id  3 | task 22786 | prompt processing, n_tokens =  15368, progress = 0.89, t =  65.01 s / 236.38 tokens per second
174.18.033.603 I slot print_timing: id  3 | task 22786 | prompt processing, n_tokens =  16392, progress = 0.91, t =  69.88 s / 234.57 tokens per second
174.22.977.646 I slot print_timing: id  3 | task 22786 | prompt processing, n_tokens =  17416, progress = 0.92, t =  74.80 s / 232.84 tokens per second
174.27.976.494 I slot print_timing: id  3 | task 22786 | prompt processing, n_tokens =  18440, progress = 0.94, t =  79.77 s / 231.17 tokens per second
174.33.034.685 I slot print_timing: id  3 | task 22786 | prompt processing, n_tokens =  19464, progress = 0.95, t =  84.80 s / 229.54 tokens per second
174.38.154.627 I slot print_timing: id  3 | task 22786 | prompt processing, n_tokens =  20488, progress = 0.97, t =  89.91 s / 227.87 tokens per second
174.43.325.812 I slot print_timing: id  3 | task 22786 | prompt processing, n_tokens =  21512, progress = 0.98, t =  95.06 s / 226.31 tokens per second
174.46.327.679 I slot print_timing: id  3 | task 22786 | prompt processing, n_tokens =  22048, progress = 0.99, t = 100.22 s / 220.01 tokens per second
174.46.327.849 W slot create_check: id  3 | task 22786 | erasing old context checkpoint (pos_min = 43542, pos_max = 43542, n_tokens = 43543, size = 209.091 MiB)
174.48.965.690 I slot print_timing: id  3 | task 22786 | prompt processing, n_tokens =  22560, progress = 1.00, t = 102.47 s / 220.16 tokens per second
174.48.970.656 W slot create_check: id  3 | task 22786 | erasing old context checkpoint (pos_min = 44062, pos_max = 44062, n_tokens = 44063, size = 209.801 MiB)
174.51.049.904 I slot print_timing: id  3 | task 22786 | prompt eval time =  103540.66 ms / 22564 tokens (    4.59 ms per token,   217.92 tokens per second)
174.51.049.907 I slot print_timing: id  3 | task 22786 |        eval time =    1819.94 ms /    50 tokens (   37.14 ms per token,    26.92 tokens per second)
174.51.049.907 I slot print_timing: id  3 | task 22786 |       total time =  105360.59 ms / 22614 tokens
174.51.049.908 I slot print_timing: id  3 | task 22786 |    graphs reused =      21447
174.51.049.911 I slot print_timing: id  3 | task 22786 | draft acceptance = 0.86111 (   31 accepted /    36 generated), mean len =  2.72
174.51.050.964 I slot      release: id  3 | task 22786 | stop processing: n_tokens = 66668, truncated = 0
174.52.180.124 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.747 (> 0.100 thold), f_keep = 0.999
174.52.180.219 I slot launch_slot_: id  3 | task 22830 | processing task, is_child = 0
174.57.901.001 I slot print_timing: id  3 | task 22830 | prompt processing, n_tokens =   1054, progress = 0.76, t =   3.08 s / 342.64 tokens per second
175.03.253.513 I slot print_timing: id  3 | task 22830 | prompt processing, n_tokens =   2078, progress = 0.77, t =   8.40 s / 247.30 tokens per second
175.08.663.030 I slot print_timing: id  3 | task 22830 | prompt processing, n_tokens =   3102, progress = 0.78, t =  13.78 s / 225.06 tokens per second
175.14.126.540 I slot print_timing: id  3 | task 22830 | prompt processing, n_tokens =   4126, progress = 0.79, t =  19.22 s / 214.62 tokens per second
175.19.650.125 I slot print_timing: id  3 | task 22830 | prompt processing, n_tokens =   5150, progress = 0.80, t =  24.72 s / 208.34 tokens per second
175.25.224.309 I slot print_timing: id  3 | task 22830 | prompt processing, n_tokens =   6174, progress = 0.82, t =  30.26 s / 204.00 tokens per second
175.30.863.542 I slot print_timing: id  3 | task 22830 | prompt processing, n_tokens =   7198, progress = 0.83, t =  35.87 s / 200.68 tokens per second
175.36.540.989 I slot print_timing: id  3 | task 22830 | prompt processing, n_tokens =   8222, progress = 0.84, t =  41.53 s / 197.97 tokens per second
175.42.273.551 I slot print_timing: id  3 | task 22830 | prompt processing, n_tokens =   9246, progress = 0.85, t =  47.23 s / 195.76 tokens per second
175.48.069.756 I slot print_timing: id  3 | task 22830 | prompt processing, n_tokens =  10270, progress = 0.86, t =  53.00 s / 193.78 tokens per second
175.53.921.079 I slot print_timing: id  3 | task 22830 | prompt processing, n_tokens =  11294, progress = 0.87, t =  58.82 s / 192.00 tokens per second
175.59.815.263 I slot print_timing: id  3 | task 22830 | prompt processing, n_tokens =  12318, progress = 0.88, t =  64.70 s / 190.39 tokens per second
176.05.773.729 I slot print_timing: id  3 | task 22830 | prompt processing, n_tokens =  13342, progress = 0.90, t =  70.62 s / 188.92 tokens per second
176.11.775.033 I slot print_timing: id  3 | task 22830 | prompt processing, n_tokens =  14366, progress = 0.91, t =  76.60 s / 187.54 tokens per second
176.17.843.127 I slot print_timing: id  3 | task 22830 | prompt processing, n_tokens =  15390, progress = 0.92, t =  82.63 s / 186.24 tokens per second
176.23.961.476 I slot print_timing: id  3 | task 22830 | prompt processing, n_tokens =  16414, progress = 0.93, t =  88.74 s / 184.98 tokens per second
176.30.134.625 I slot print_timing: id  3 | task 22830 | prompt processing, n_tokens =  17438, progress = 0.94, t =  94.88 s / 183.80 tokens per second
176.36.355.429 I slot print_timing: id  3 | task 22830 | prompt processing, n_tokens =  18462, progress = 0.95, t = 101.08 s / 182.66 tokens per second
176.42.643.165 I slot print_timing: id  3 | task 22830 | prompt processing, n_tokens =  19486, progress = 0.97, t = 107.32 s / 181.56 tokens per second
176.48.982.695 I slot print_timing: id  3 | task 22830 | prompt processing, n_tokens =  20510, progress = 0.98, t = 113.65 s / 180.47 tokens per second
176.55.369.277 I slot print_timing: id  3 | task 22830 | prompt processing, n_tokens =  21534, progress = 0.99, t = 120.01 s / 179.43 tokens per second
176.59.080.114 I slot print_timing: id  3 | task 22830 | prompt processing, n_tokens =  22072, progress = 0.99, t = 126.37 s / 174.66 tokens per second
176.59.080.281 W slot create_check: id  3 | task 22830 | erasing old context checkpoint (pos_min = 66102, pos_max = 66102, n_tokens = 66103, size = 239.900 MiB)
177.02.306.257 I slot print_timing: id  3 | task 22830 | prompt processing, n_tokens =  22584, progress = 1.00, t = 128.95 s / 175.14 tokens per second
177.02.312.666 W slot create_check: id  3 | task 22830 | erasing old context checkpoint (pos_min = 66644, pos_max = 66644, n_tokens = 66645, size = 240.641 MiB)
177.05.747.577 I slot print_timing: id  3 | task 22830 | prompt eval time =  130452.33 ms / 22588 tokens (    5.78 ms per token,   173.15 tokens per second)
177.05.747.581 I slot print_timing: id  3 | task 22830 |        eval time =    3114.16 ms /    64 tokens (   49.43 ms per token,    20.23 tokens per second)
177.05.747.582 I slot print_timing: id  3 | task 22830 |       total time =  133566.49 ms / 22652 tokens
177.05.747.582 I slot print_timing: id  3 | task 22830 |    graphs reused =      21473
177.05.747.585 I slot print_timing: id  3 | task 22830 | draft acceptance = 0.64815 (   35 accepted /    54 generated), mean len =  2.30
177.05.748.952 I slot      release: id  3 | task 22830 | stop processing: n_tokens = 89266, truncated = 0
177.06.881.062 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 114781119587
177.06.881.159 I slot launch_slot_: id  0 | task 22884 | processing task, is_child = 0
177.09.714.578 W slot create_check: id  0 | task 22884 | erasing old context checkpoint (pos_min = 31, pos_max = 31, n_tokens = 32, size = 149.670 MiB)
177.12.925.717 I slot print_timing: id  0 | task 22884 | n_gen =    114, tg =  36.88 t/s, tg_3s =  37.20 t/s
177.15.984.033 I slot print_timing: id  0 | task 22884 | n_gen =    247, tg =  40.18 t/s, tg_3s =  43.49 t/s
177.19.049.279 I slot print_timing: id  0 | task 22884 | n_gen =    382, tg =  41.47 t/s, tg_3s =  44.04 t/s
177.22.050.739 I slot print_timing: id  0 | task 22884 | n_gen =    514, tg =  42.09 t/s, tg_3s =  43.98 t/s
177.25.106.711 I slot print_timing: id  0 | task 22884 | n_gen =    646, tg =  42.31 t/s, tg_3s =  43.19 t/s
177.27.821.074 I slot print_timing: id  0 | task 22884 | prompt eval time =    1887.16 ms /   818 tokens (    2.31 ms per token,   433.45 tokens per second)
177.27.821.086 I slot print_timing: id  0 | task 22884 |        eval time =   17958.81 ms /   747 tokens (   24.07 ms per token,    41.54 tokens per second)
177.27.821.088 I slot print_timing: id  0 | task 22884 |       total time =   19845.98 ms /  1565 tokens
177.27.821.090 I slot print_timing: id  0 | task 22884 |    graphs reused =      21734
177.27.821.099 I slot print_timing: id  0 | task 22884 | draft acceptance = 0.91132 (  483 accepted /   530 generated), mean len =  2.82
177.27.821.222 I slot      release: id  0 | task 22884 | stop processing: n_tokens = 1566, truncated = 0
177.27.925.246 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 114781177098
177.27.925.368 I slot launch_slot_: id  2 | task 23154 | processing task, is_child = 0
177.27.925.591 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1007.831 MiB)
177.33.235.656 I slot print_timing: id  2 | task 23154 | prompt processing, n_tokens =   2848, progress = 0.03, t =   4.17 s / 683.60 tokens per second
177.35.085.064 I slot print_timing: id  2 | task 23154 | prompt processing, n_tokens =   3872, progress = 0.04, t =   5.99 s / 646.53 tokens per second
177.36.984.354 I slot print_timing: id  2 | task 23154 | prompt processing, n_tokens =   4896, progress = 0.05, t =   7.86 s / 622.66 tokens per second
177.38.935.762 I slot print_timing: id  2 | task 23154 | prompt processing, n_tokens =   5920, progress = 0.07, t =   9.79 s / 604.75 tokens per second
177.40.940.457 I slot print_timing: id  2 | task 23154 | prompt processing, n_tokens =   6944, progress = 0.08, t =  11.77 s / 590.12 tokens per second
177.43.001.848 I slot print_timing: id  2 | task 23154 | prompt processing, n_tokens =   7968, progress = 0.09, t =  13.80 s / 577.48 tokens per second
177.45.122.179 I slot print_timing: id  2 | task 23154 | prompt processing, n_tokens =   8992, progress = 0.10, t =  15.89 s / 565.89 tokens per second
177.47.292.428 I slot print_timing: id  2 | task 23154 | prompt processing, n_tokens =  10016, progress = 0.11, t =  18.04 s / 555.34 tokens per second
177.49.513.573 I slot print_timing: id  2 | task 23154 | prompt processing, n_tokens =  11040, progress = 0.12, t =  20.23 s / 545.68 tokens per second
177.51.787.912 I slot print_timing: id  2 | task 23154 | prompt processing, n_tokens =  12064, progress = 0.13, t =  22.48 s / 536.69 tokens per second
177.54.112.368 I slot print_timing: id  2 | task 23154 | prompt processing, n_tokens =  13088, progress = 0.14, t =  24.78 s / 528.20 tokens per second
177.56.486.436 I slot print_timing: id  2 | task 23154 | prompt processing, n_tokens =  14112, progress = 0.16, t =  27.13 s / 520.22 tokens per second
177.58.914.028 I slot print_timing: id  2 | task 23154 | prompt processing, n_tokens =  15136, progress = 0.17, t =  29.53 s / 512.62 tokens per second
178.01.404.169 I slot print_timing: id  2 | task 23154 | prompt processing, n_tokens =  16160, progress = 0.18, t =  31.99 s / 505.20 tokens per second
178.03.939.842 I slot print_timing: id  2 | task 23154 | prompt processing, n_tokens =  17184, progress = 0.19, t =  34.50 s / 498.07 tokens per second
178.06.530.304 I slot print_timing: id  2 | task 23154 | prompt processing, n_tokens =  18208, progress = 0.20, t =  37.06 s / 491.25 tokens per second
178.09.170.460 I slot print_timing: id  2 | task 23154 | prompt processing, n_tokens =  19232, progress = 0.21, t =  39.68 s / 484.69 tokens per second
178.11.856.321 I slot print_timing: id  2 | task 23154 | prompt processing, n_tokens =  20256, progress = 0.22, t =  42.34 s / 478.41 tokens per second
178.14.590.817 I slot print_timing: id  2 | task 23154 | prompt processing, n_tokens =  21280, progress = 0.23, t =  45.05 s / 472.34 tokens per second
178.17.381.128 I slot print_timing: id  2 | task 23154 | prompt processing, n_tokens =  22304, progress = 0.25, t =  47.81 s / 466.49 tokens per second
178.19.412.316 I slot print_timing: id  2 | task 23154 | prompt processing, n_tokens =  22964, progress = 0.25, t =  50.63 s / 453.61 tokens per second
178.22.356.697 I slot print_timing: id  2 | task 23154 | prompt processing, n_tokens =  23988, progress = 0.26, t =  52.74 s / 454.84 tokens per second
178.25.297.956 I slot print_timing: id  2 | task 23154 | prompt processing, n_tokens =  25012, progress = 0.28, t =  55.65 s / 449.43 tokens per second
178.28.295.293 I slot print_timing: id  2 | task 23154 | prompt processing, n_tokens =  26036, progress = 0.29, t =  58.62 s / 444.13 tokens per second
178.31.344.606 I slot print_timing: id  2 | task 23154 | prompt processing, n_tokens =  27060, progress = 0.30, t =  61.65 s / 438.95 tokens per second
178.34.450.628 I slot print_timing: id  2 | task 23154 | prompt processing, n_tokens =  28084, progress = 0.31, t =  64.72 s / 433.91 tokens per second
178.37.608.220 I slot print_timing: id  2 | task 23154 | prompt processing, n_tokens =  29108, progress = 0.32, t =  67.86 s / 428.96 tokens per second
178.40.824.230 I slot print_timing: id  2 | task 23154 | prompt processing, n_tokens =  30132, progress = 0.33, t =  71.04 s / 424.14 tokens per second
178.44.091.932 I slot print_timing: id  2 | task 23154 | prompt processing, n_tokens =  31156, progress = 0.34, t =  74.29 s / 419.41 tokens per second
